id,BertzCT,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3v,Chi4n,EState_VSA1,EState_VSA2,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,HallKierAlpha,HeavyAtomMolWt,Kappa3,MaxAbsEStateIndex,MinEStateIndex,NumHeteroatoms,PEOE_VSA10,PEOE_VSA14,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA10,SMR_VSA5,SlogP_VSA3,VSA_EState9,fr_COO,fr_COO2,EC1,EC2,EC3,EC4,EC5,EC6
6251,180.8771238,5.574586063,3.431698411,3.431698411,2.862093546,2.862093546,1.664651573,0.980003922,36.9920528,0.0,180.0647255,0.666666667,0.916666667,1.083333333,-0.53,172.103,1.415744324,10.74953704,-1.697962963,6,0.0,5.969305288,0.0,0.0,0.0,5.969305288,24.41586555,9.531400138,43.0,0,0,1,1,0,0,0,0
6252,1813.874639,24.42777712,15.6011891,21.10797463,12.38360256,17.03139633,11.22351172,4.853392507,95.77421527,53.78102731,853.4545384,1.05,1.732142857,2.358490566,-2.48,811.295,13.91842833,12.2522377,-5.58355422,29,36.25988634,23.46809137,25.60935935,6.420821623,37.09900013,69.14135342,70.67744319,50.69749222,91.33310028,0,0,0,1,1,0,0,1
6253,105.9209386,4.03658126,2.925131184,2.925131184,1.816576821,1.816576821,0.799572491,0.370081651,5.969305288,12.17033346,117.0789786,1.5,2.0,2.111111111,-1.06,110.048,1.074893623,9.958333333,-0.710648148,3,0.0,5.969305288,6.066367069,12.13273414,6.076020107,11.65669156,0.0,0.0,24.0,1,1,0,0,0,1,0,1
6254,52.7548875,2.77005561,1.551955237,1.551955237,0.886004594,0.886004594,0.34414202,0.0676302,5.969305288,13.02770359,104.0109586,1.833333333,2.333333333,2.333333333,-0.57,100.029,3.43,9.368055556,-0.835648148,3,0.0,5.969305288,0.0,6.9237372,0.0,5.969305288,6.420821623,4.794537184,20.66666667,1,1,1,1,0,0,0,1
6255,565.1701016,10.74300206,7.035642911,8.434938129,5.92932929,7.430180187,4.710434918,2.338624592,0.0,17.2485355,302.1881947,1.153846154,1.846153846,2.538461539,-1.14,292.205,2.121592092,9.993880386,-0.012083333,11,0.0,0.0,12.14238718,47.73109893,6.420821623,5.783244946,57.47053937,4.794537184,44.6402155,0,0,0,1,0,0,1,0
6256,1068.826379,15.09829516,9.86866556,12.62984502,7.680907174,10.68900636,6.472940252,3.312893014,83.05723572,0.0,530.0702767,1.095238095,1.80952381,2.282051282,-0.4,506.124,5.902840048,12.1330224,-5.119687658,22,0.0,15.64539425,0.0,0.0,6.420821623,32.8000429,55.24569261,31.96194817,77.31308217,0,0,0,1,1,0,0,0
6257,257.5379489,5.125897658,2.676829091,2.676829091,1.990933894,1.990933894,1.213356653,0.487530227,5.969305288,5.563451492,162.0528234,1.714285714,2.285714286,2.428571429,-1.51,152.061,1.038264132,9.475115741,-1.025416667,3,5.749511833,5.969305288,12.13273414,24.11700725,0.0,11.65669156,0.0,0.0,33.66666667,1,1,1,1,0,1,0,0
6258,307.5637747,5.647065708,3.10412996,3.10412996,2.123168125,2.123168125,1.331110749,0.731148786,5.969305288,0.0,164.0473441,1.0,1.5,1.857142857,-1.55,156.096,1.693381884,10.44318972,-0.793101852,3,0.0,5.969305288,12.13273414,12.13273414,6.420821623,5.969305288,0.0,0.0,33.16666667,1,1,1,0,0,1,0,0
6259,852.8754482,22.04735027,16.26685243,16.26685243,13.44233478,13.44233478,8.291893306,8.290025405,5.969305288,35.48984985,284.0756841,1.146341463,1.923076923,2.769230769,-3.16,272.218,11.82250394,11.78858789,-1.062440004,3,0.0,5.969305288,68.3735413,60.3422224,6.066367069,5.969305288,189.0146799,16.00989599,133.5966337,1,1,1,1,0,1,0,0
6260,72.58027135,3.180739213,1.766145489,1.766145489,1.009808669,1.009808669,0.405898139,0.151225725,5.969305288,0.0,87.99828575,1.857142857,2.285714286,2.428571429,-0.57,84.03,3.43,9.636574074,-0.794722222,2,0.0,5.969305288,0.0,0.0,6.544756406,5.969305288,13.02770359,4.794537184,24.66666667,1,1,1,0,0,1,0,0
6261,277.1727756,7.221032672,4.304661212,4.304661212,2.84701035,2.84701035,1.974231387,1.239132439,45.13547137,0.0,260.0297186,1.461538462,2.076923077,2.769230769,-0.09,247.031,3.201490511,10.09087065,-4.730487804,10,24.41586555,7.822697123,0.0,0.0,0.0,7.822697123,30.70589228,13.8256584,44.55468238,0,0,0,1,0,0,1,0
6262,170.3657024,6.109060905,3.281313951,3.281313951,1.858737311,2.634453445,1.29752398,0.892081818,26.50285076,0.0,180.0633881,1.0,1.25,1.5,-0.86,168.06,2.171021452,10.03932634,-4.541525302,7,0.0,13.79200241,0.0,0.0,0.0,13.79200241,25.3043057,9.589074368,36.08333333,1,1,1,0,0,1,0,0
6263,26.26466251,2.560660172,1.105461886,1.105461886,0.959495528,0.959495528,0.32800242,0.525577768,0.0,0.0,89.04767846,1.0,1.5,2.2,-0.51,82.038,1.96,9.868551538,-0.654562036,4,0.0,28.14879375,0.0,0.0,0.0,5.783244946,13.02770359,0.0,24.91666667,0,0,1,0,1,0,0,0
6264,656.7104349,10.81096817,9.869167342,9.869167342,7.416622595,7.416622595,5.579525505,4.267025738,15.87098047,6.606881965,256.094963,1.05,3.0,2.6,-1.27,244.161,4.33127341,12.74999852,-0.835648148,11,0.0,86.74681949,25.60935935,96.04501493,0.0,17.53579518,106.9425309,17.9644751,49.5,0,0,0,1,1,0,0,0
6265,275.0055248,5.16390246,3.56200947,3.56200947,2.719449317,2.719449317,1.86705949,1.081733811,10.11812686,18.35911586,164.0684735,1.545454546,2.0,2.545454546,-0.11,152.061,1.784007561,9.119537037,-0.309487906,6,0.0,0.0,0.0,0.0,23.16613557,10.90292493,0.0,0.0,31.64583711,0,0,1,0,0,0,1,0
6266,98.21143267,4.454507022,2.97868801,3.341505122,1.962539745,1.962539745,1.27792488,0.270789067,26.50285076,0.0,119.0582431,1.3,1.9,2.2,-0.01,110.095,2.976185124,10.42953704,-4.503881173,7,12.20793278,7.822697123,0.0,0.0,0.0,7.822697123,12.46266245,9.088795447,33.33147546,0,0,1,1,0,0,1,0
6267,221.6943549,5.215214055,3.045521327,3.045521327,2.272429169,2.272429169,1.474040131,0.777907241,5.969305288,12.17033346,152.0473441,1.272727273,1.909090909,2.363636364,-1.51,144.085,1.861462619,10.24901809,-0.793101852,3,5.749511833,5.969305288,12.13273414,17.69618563,0.0,5.969305288,0.0,11.21535881,33.5,1,1,0,0,0,1,0,1
6268,299.1712481,6.123609001,4.29960521,5.834957955,3.323218194,4.458976426,2.579511904,1.718438895,44.11442333,6.606881965,310.1648993,1.388888889,2.055555556,2.5,-1.63,285.06,2.976185124,10.859081557,-4.617566238,10,12.33186756,7.822697123,0.0,0.0,0.0,13.6405599,24.53980033,13.8256584,47.4024844,0,0,0,1,1,1,0,0
6269,312.833941,5.53658126,3.281313951,3.281313951,1.639520459,1.639520459,1.018938848,0.895229535,6.103966388,17.0003496,164.0473441,1.5,1.9,2.3,-1.85,156.049,1.520844812,9.846435185,-1.04787037,4,6.103966388,0.0,0.0,23.77220574,11.83581209,5.783244946,0.0,0.0,35.66666667,0,0,1,1,0,1,0,0
6270,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.97989603,3.0,3.0,3.0,0.08,32.067,-14.58,7.25,3.777777778,2,0.0,13.49569335,0.0,0.0,0.0,13.49569335,0.0,0.0,0.0,0,0,1,1,0,0,0,0
6271,545.8580949,8.092224153,5.643531042,5.643531042,4.812317525,4.812317525,2.651658186,1.79471137,0.0,29.68484424,222.0680796,1.5,2.214285714,2.933333333,-1.85,212.163,1.918210117,11.37486064,-0.784722222,3,5.783244946,0.0,6.066367069,24.26546827,17.9118322,5.783244946,0.0,9.531400138,44.33333333,0,0,1,1,0,0,0,0
6272,621.1244457,13.58473598,7.021258914,8.869572099,5.909646655,6.753415004,5.018249561,2.879555443,24.53980033,16.98174072,349.0562677,1.121212121,1.742424242,2.424242424,-1.75,333.112,1.775087408,11.60641492,-1.195115741,11,29.76147575,0.0,0.0,0.0,0.0,23.16527334,24.53980033,4.736862954,54.41666667,1,1,0,1,1,0,0,0
6273,981.3274764,11.39784925,9.800086501,9.800086501,8.522605166,8.522605166,5.744955297,2.988400958,0.0,11.51895686,298.2507949,1.05,1.55,2.0,-2.44,264.264,1.718931789,12.22536419,-0.035556423,4,0.0,0.0,19.42057893,78.53245384,0.0,5.783244946,54.8049026,4.794537184,50.65287037,0,0,1,1,0,0,0,0
6274,102.6059378,3.39384685,2.1342904,2.1342904,1.670820393,1.670820393,0.476054169,0.348534255,0.0,11.2319256,104.1069905,1.583333333,2.166666667,2.25,-1.1,90.061,0.978234136,8.236111111,0.715277778,2,5.749511833,0.0,12.13273414,12.13273414,6.544756406,5.687386275,0.0,0.0,23.33333333,0,0,1,1,0,0,0,0
6275,2526.305981,34.94894517,23.92503414,29.43181968,17.52069865,22.90875443,14.72662171,4.601377741,84.55497195,41.60735208,1031.360525,0.910447761,1.567164179,2.268656716,-2.56,963.45,24.91970804,12.72122131,-5.58406463,28,36.25988634,23.46809137,122.4245993,6.420821623,37.09900013,69.14135342,160.5689459,50.69749222,142.6965833,0,0,1,1,0,0,0,0
6276,77.00409256,3.27005561,1.925234884,3.050476816,1.092761903,2.049137357,0.494838897,0.182400853,5.969305288,5.563451492,130.0629942,1.5,2.0,2.375,-0.86,120.063,1.895375402,10.02832483,-0.962962963,3,6.286160523,5.969305288,0.0,12.96557803,6.420821623,12.25546581,12.84164325,9.589074368,26.66666667,1,1,1,1,0,0,0,0
6277,42.91260938,2.64273441,1.812045589,1.812045589,1.147829091,1.147829091,0.0,0.142576981,6.103966388,12.84164325,85.01129296,1.8,2.2,2.6,-0.6,78.05,7.43,9.368055556,-0.166666667,3,0.0,0.0,12.13273414,0.0,0.0,0.0,6.103966388,4.736862954,12.84164325,0,0,0,1,1,0,0,0
6278,129.9656602,3.7876937,0.881855088,0.881855088,0.407214637,0.407214637,0.0,0.0,0.0,0.0,60.02112937,1.0,1.25,1.25,-0.33,56.02,0.41388535,9.111111111,0.607638889,2,6.286160523,0.0,0.0,0.0,0.0,6.286160523,0.0,4.794537184,17.16666667,0,0,1,0,0,1,0,0
6279,591.1705594,13.96543564,13.96543564,13.96543564,13.96543564,13.96543564,11.36077428,8.283726269,98.33333333,0.0,504.1690349,1.083333333,1.875,2.25,-0.64,472.182,3.53877203,13.09468238,-4.830449539,15,0.0,0.0,44.68513676,104.1248118,0.0,12.31727504,50.91206274,19.17814874,89.93886672,0,0,1,0,0,0,0,1
6280,737.4010055,11.75982102,6.579932652,8.143720494,5.574849024,6.329279971,3.710047007,2.184299333,42.82219812,23.48329678,379.1049356,1.272727273,1.863636364,2.272727273,-1.68,358.223,2.010111972,11.54751889,-1.407619363,12,10.79145122,5.969305288,0.0,12.84164325,6.544756406,16.98174072,43.64375654,19.17814874,63.68177599,1,1,1,1,0,0,0,0
6281,371.6298619,7.293512317,4.138785102,4.138785102,3.310756144,3.310756144,2.116235513,0.85686997,29.92592209,6.420821623,259.045703,1.4,2.0,2.7,-1.26,245.039,2.805227141,11.10921341,-1.269213908,10,12.20793278,5.969305288,0.0,0.0,13.34455882,11.75255023,38.26988373,19.17814874,53.83333333,1,1,0,1,0,0,0,1
6282,258.4908623,8.540912558,5.004621478,5.004621478,4.004536268,4.004536268,2.2065705,1.004618315,12.01114612,12.2386844,230.0191539,1.583333333,2.222222222,2.5,-1.1,219.021,4.070506981,10.07715042,-1.669305556,6,6.041840829,5.969305288,12.15204021,24.26546827,6.544756406,5.969305288,18.88348408,4.794537184,42.66666667,1,1,0,1,1,0,0,0
6283,201.8713939,5.092224153,3.548812137,3.548812137,3.455164039,3.455164039,1.896812086,1.068246948,36.9920528,0.0,210.0528234,1.181818182,1.909090909,2.454545455,-1.59,200.105,2.501909824,10.42133409,-2.392407407,6,18.31189916,5.969305288,0.0,0.0,0.0,11.75255023,24.41586555,9.589074368,47.83333333,0,0,0,0,1,1,1,0
6284,299.1712481,8.840752483,4.009996015,6.548734657,3.084797511,5.074029161,2.072461853,0.508512197,15.64539425,6.420821623,276.0197343,1.0,1.5,1.833333333,0.26,257.119,10.15252159,11.5263265,-5.152777778,9,0.0,15.64539425,23.29824927,0.0,0.0,15.64539425,13.34455882,17.9644751,25.22731102,0,0,0,1,0,1,0,0
6285,254.7830614,5.236382105,3.392017513,3.392017513,3.174423704,3.174423704,2.096383338,1.640773612,0.0,17.91984529,154.1357652,1.3,1.6,2.04,-0.57,136.109,1.408280574,10.65551816,-0.29783266,4,0.0,0.0,0.0,0.0,17.69618563,10.96924436,0.0,0.0,29.66666667,0,0,1,1,0,0,0,0
6286,633.3249851,10.18735917,6.358902535,7.945186794,4.248140504,5.821916064,3.670527891,2.239121627,44.11442333,12.2386844,348.0457626,1.147058824,1.823529412,2.470588235,-1.37,331.061,4.33127341,12.18494351,-4.659604381,13,11.7292271,7.822697123,0.0,6.066367069,6.196843572,13.6405599,24.85665557,23.97268592,54.49872912,0,0,0,1,1,0,0,0
6287,255.7359748,7.770856948,4.594043082,4.594043082,2.586096779,2.586096779,1.547215714,0.949340291,17.35360105,5.563451492,196.0583027,1.3,1.8,2.4,-1.39,184.059,1.838415628,10.91844605,-1.773416522,3,0.0,5.969305288,13.8474744,24.11700725,6.066367069,5.969305288,26.31013685,4.736862954,38.83333333,1,1,1,1,0,0,0,0
6288,481.2733343,7.112590865,4.219343412,4.219343412,3.082475403,3.082475403,2.224310735,1.718438895,6.103966388,24.03987866,202.2157468,1.5,2.214285714,2.785714286,-1.68,176.138,1.578795481,10.24373446,-1.35407124,5,17.2485355,0.0,18.20875424,11.62981856,18.62843806,0.0,12.20793278,4.736862954,47.08333333,0,0,0,1,1,0,0,0
6289,275.1727756,7.194305874,4.381526895,5.92049763,3.034034169,4.640534082,2.640964787,1.239132439,45.07334581,0.0,260.0297186,1.538461539,2.0,2.307692308,-0.51,247.031,2.973905023,10.75824074,-4.91516981,10,18.31189916,7.822697123,0.0,0.0,0.0,7.822697123,24.53980033,13.8256584,44.23503401,0,0,0,1,0,1,1,0
6290,237.5330614,5.857948465,3.431698411,3.431698411,2.481028635,2.481028635,1.858737318,0.933118651,5.969305288,5.907179729,174.1116757,1.545454546,2.272727273,2.818181818,-1.51,160.084,5.402931287,10.23861111,-0.933313492,3,0.0,5.969305288,28.8713538,12.84164325,12.61766519,5.969305288,19.26246487,4.794537184,42.91666667,1,1,1,1,0,0,0,1
6291,1123.772869,12.17050462,9.766214838,12.75710507,7.216626093,10.67734493,6.724360156,2.988400958,15.64539425,12.52478801,536.0444559,0.862068966,1.0,1.534146342,-1.3,512.108,6.154533001,11.15507707,-1.233460683,9,0.0,15.64539425,53.37823529,98.32398665,0.0,15.64539425,53.37823529,17.9644751,54.25,0,0,0,1,1,0,0,0
6292,1881.179805,25.3626701,15.63787977,21.1446653,12.16857897,18.63224166,11.22351172,4.316727949,84.55497195,41.60735208,871.1414237,1.055555556,1.722222222,2.37037037,-2.44,807.307,13.3506213,12.72190385,-5.575085621,28,36.25988634,23.46809137,26.50243019,0.0,30.67817851,69.14135342,55.24569261,50.69749222,108.2331294,0,0,0,1,0,0,1,0
6293,1814.272892,25.33846072,12.53533789,21.53258917,12.53533789,17.6654991,11.34188091,4.55631173,96.76290472,0.0,881.1832885,0.84,1.52,2.16,-2.4,835.317,9.521913806,12.25275251,-5.587783885,29,36.25988634,23.46809137,0.0,0.0,37.09900013,69.14135342,63.75370599,67.86432605,102.5732049,0,0,1,1,0,0,0,0
6294,487.0728097,6.630228955,4.01373581,4.01373581,3.38144649,3.38144649,1.633047961,0.690604332,5.969305288,5.414990469,164.0473441,1.538461539,2.153846154,2.538461539,-1.77,156.096,5.525317997,10.37864182,-0.702430556,4,5.749511833,5.969305288,0.0,37.43703983,17.54772461,11.80492507,19.26246487,4.794537184,24.91666667,1,1,0,0,1,0,0,1
6295,1125.35264,12.45010884,7.613818743,9.981875037,6.691660013,9.66117575037,7.341653494,2.692065651,89.66411768,5.817862778,469.0706344,0.818181818,1.454545455,2.545454546,-0.3,442.274,5.869198966,11.12805741,-1.739073654,11,54.71657163,0.0,0.0,0.0,0.0,0.0,61.41178456,23.79966323,89.83333333,0,0,1,0,1,0,0,0
6296,1814.3664,24.42777712,16.0605295,21.56731503,12.08684444,17.03139633,11.00301545,4.567548894,86.77135571,48.0281737,854.1519884,1.05,1.769230769,2.275862069,-2.44,783.285,13.3506213,12.76290472,-5.58657003,30,36.25988634,29.43739666,25.60935935,0.0,30.67817851,75.11065871,50.91206274,55.4920294,124.5,0,0,1,1,0,1,0,0
6297,378.0184384,10.81096817,7.079025681,7.079025681,5.526831883,5.526831883,3.97897261,2.569694053,74.62554849,0.0,342.1162115,0.652173913,1.260869565,1.826086957,-0.64,320.121,3.646722911,9.942733135,-5.569514648,11,48.8317311,0.0,0.0,0.0,0.0,0.0,61.41178456,14.21058886,74.83333333,0,0,1,1,1,0,0,0
6298,77.00409256,3.180739213,1.923512859,1.923512859,1.419861056,1.419861056,0.457996832,0.171622085,5.969305288,6.420821623,103.0633285,1.5,2.0,2.2,-0.57,94.049,2.132115028,9.908657407,-0.74537037,3,0.0,5.969305288,6.9237372,6.076020107,0.0,5.969305288,0.0,4.794537184,22.5,1,1,1,1,0,0,0,0
6299,103.2309827,4.414719447,2.618261737,2.618261737,1.975620833,1.975620833,1.126005749,0.461239621,5.969305288,0.0,117.0789786,1.0,1.6,1.9,-0.57,110.048,3.47,9.958333333,-0.962962963,3,6.041840829,5.969305288,0.0,6.9237372,0.0,5.969305288,19.38639965,4.794537184,23.33333333,1,1,1,0,0,1,0,0
6300,801.76202,11.6197167,6.868527788,7.343493361,4.30079262,5.500181415,3.258337666,1.645064878,38.96937942,11.16387794,499.2967592,1.2,1.85,2.55,-1.84,475.055,4.329348037,11.77382039,-4.640983832,13,18.31189916,13.51244052,0.0,0.0,12.61766519,18.85609856,24.85665557,13.8256584,50.56158345,0,0,0,1,1,0,0,0
6301,333.0200383,6.6647065708,3.155447685,4.315218178,2.719449317,3.456943379,2.579511904,1.030425341,44.87655915,0.0,290.2245802,1.5,2.133333333,2.916666667,-0.61,260.207,4.473734284,10.24869284,-4.730487804,8,24.41586555,13.79200241,0.0,0.0,0.0,13.79200241,24.41586555,13.8256584,44.5,1,1,0,1,1,0,0,0
6302,129.7095059,4.414719447,2.816496581,2.816496581,1.638010441,1.638010441,0.908248291,0.46545183,5.969305288,0.0,138.0316941,1.4,2.1,2.5,-1.51,132.074,5.14,10.27611111,-0.933641975,3,0.0,5.969305288,6.420821623,25.93115606,0.0,5.969305288,19.26246487,0.0,30.0,1,1,1,1,0,0,0,0
6303,189.9244972,4.715214055,2.580464759,2.580464759,1.824116806,1.824116806,1.488529149,0.355839783,23.96048301,0.0,138.0524295,1.272727273,1.909090909,2.0,-0.2,132.078,3.479710145,10.28387037,-1.189814815,10,0.0,11.93861058,0.0,0.0,0.0,11.93861058,12.84164325,14.91266404,43.0,2,2,1,1,0,0,0,1
6304,1206.374484,15.11049699,9.548226639,12.53911687,7.680907174,10.67734493,7.597006482,3.538243798,71.79955026,11.16387794,584.2634849,1.05,1.7,2.4,-1.47,547.306,6.772139179,11.53624622,-5.503481833,20,24.41586555,15.64539425,0.0,0.0,0.0,32.62713496,55.24569261,31.57701771,69.47461884,0,0,1,1,1,0,0,0
6305,20.85475297,3.707106781,0.542593429,0.542593429,0.157464186,0.157464186,0.0,0.0,0.0,0.0,88.01604399,2.0,2.0,2.0,-0.55,84.03,1.285714286,6.75,0.25,2,0.0,0.0,0.0,0.0,6.57213689,0.0,0.0,0.0,12.0,0,1,1,1,0,0,0,0
6306,104.2114327,3.560660172,2.933061259,3.340356406,1.811731036,2.272429169,0.903073716,0.895229535,0.0,0.0,130.1106131,1.75,2.25,2.625,0.02,118.071,5.863728814,9.088287037,0.371481482,2,0.0,0.0,18.21840728,0.0,0.0,11.76188495,6.103966388,4.736862954,24.5,0,0,0,1,1,1,0,0
6307,146.2188491,5.236382105,3.211194063,3.211194063,2.326116335,2.326116335,1.53955752,1.065275439,0.0,17.31580237,180.0633881,1.333333333,1.866666667,2.266666667,-0.61,168.06,1.305433443,9.119537037,-0.125625296,6,5.749511833,0.0,0.0,6.9237372,0.0,5.687386275,37.62962948,0.0,36.66666667,0,0,0,0,1,0,1,0
6308,59.81353753,3.180739213,1.691011045,1.691011045,1.014211137,1.014211137,0.467829884,0.0,5.969305288,12.50431097,89.04767846,1.833333333,2.0,2.0,-0.57,82.038,1.72154519,9.645324074,-0.928240741,3,0.0,5.969305288,0.0,0.0,6.076020107,5.969305288,0.0,4.794537184,26.83333333,1,1,0,1,1,0,0,0
6309,289.7237977,7.194305874,4.29960521,5.834957955,3.293262878,4.48523529,2.57206529,1.289774594,45.13547137,0.0,260.0297186,1.166666667,1.733333333,1.933333333,-0.09,247.031,3.201490511,10.50235261,-4.730487804,10,24.41586555,7.822697123,0.0,0.0,0.0,7.822697123,30.70589228,9.088795447,44.41558957,0,0,1,1,0,0,0,0
6310,215.1474279,4.327185822,2.095903689,3.871735663,1.285437025,2.409189263,1.283603485,0.322265486,27.14042744,0.0,169.9980246,1.857142857,2.285714286,2.285714286,-0.42,163.001,4.241724663,9.926472978,-4.274212963,8,0.0,67.32859332,0.0,0.0,0.0,14.29491799,6.103966388,13.88333263,18.70837963,0,0,1,1,0,0,1,0
6311,95.10802962,3.180739213,1.94251526,1.94251526,1.08188229,1.08188229,0.559650201,0.151225725,11.75255023,0.0,102.0316941,1.714285714,2.285714286,2.428571429,-0.86,96.041,1.918210117,9.912037037,-1.344907407,3,0.0,5.969305288,6.9237372,0.0,6.420821623,11.75255023,13.34455882,9.589074368,26.83333333,1,1,1,1,0,0,0,1
6312,159.4212455,4.680739213,2.841690641,2.841690641,1.928698767,1.928698767,1.004881051,0.304056349,24.02229223,6.286160523,148.0371734,1.375,2.0,2.5,-0.98,140.05,1.930321529,9.871898148,-1.133287037,5,6.041840829,11.93861058,0.0,0.0,0.0,11.93861058,18.31189916,9.589074368,38.16666667,2,2,1,1,1,1,0,0
6313,392.1134351,7.109591358,4.381526895,4.381526895,4.403498582,4.403498582,2.612877016,1.923139177,29.92947196,18.59449685,226.047738,1.3,1.9,2.5,-1.81,216.104,3.848565935,11.5263265,-2.16087963,5,6.606881965,17.90791586,0.0,23.77220574,12.84164325,17.90791586,6.420821623,9.589074368,53.66666667,3,3,1,1,0,0,0,0
6314,2.973272035,5.647065708,3.176829091,3.176829091,2.606833235,2.606833235,1.66431524,0.835261196,0.0,6.606881965,154.1357652,1.142857143,1.714285714,2.142857143,-1.32,136.109,1.305433443,9.623287037,-0.535925926,2,0.0,0.0,12.13273414,17.69618563,0.0,0.0,0.0,0.0,37.16666667,0,0,0,1,0,0,0,1
6315,129.7095059,3.060660172,3.179328506,2.173512859,1.056927036,1.056927036,0.54875605,0.078092629,0.0,5.752853607,155.9978071,1.333333333,2.25,2.5,-0.37,151.528,1.639878337,9.618425926,0.383680556,4,0.0,0.0,0.0,6.066367069,7.047671983,16.98174072,6.103966388,4.736862954,24.5,0,0,1,0,1,0,0,0
6316,254.583169,5.53658126,3.431698411,3.431698411,2.093342397,2.093342397,1.417830711,0.862043625,6.041840829,12.84164325,161.1051933,1.454545455,1.909090909,2.272727273,-1.39,146.081,1.402156142,10.25352838,-0.933313492,4,0.0,0.0,12.13273414,12.84164325,6.196843572,6.410095306,18.88348408,4.794537184,36.66666667,0,0,1,1,0,0,0,0
6317,2233.18678,32.32595527,23.92503414,28.05746438,20.1985814,25.02235963,14.7912197,7.92329832,90.65893834,71.40008435,1003.256453,1.03030303,1.757575758,2.46969697,-3.07,947.404,21.53353696,12.74930691,-5.596500595,29,42.04313129,23.46809137,103.1621344,38.02201416,49.4377278,74.92459837,115.3063393,55.4920294,133.6272095,0,0,1,1,0,0,0,0
6318,1760.61252,25.91094036,17.5729091,22.25101901,12.75264527,17.5729091,11.0009386,4.661557332,84.55497195,36.20659591,867.131253,1.133333333,1.733333333,2.666666667,-2.44,899.36,14.71821397,12.65549104,-5.577326479,21,36.25988634,23.46809137,0.0,6.420821623,37.09900013,69.14135342,63.75370599,36.75648535,119.375115,0,0,1,0,0,0,0,1
6319,8.0,1.0,0.447213596,0.447213596,0.0,0.0,0.0,0.0,0.0,0.0,44.02621475,1.5,1.5,1.5,-0.04,40.021,1.207142857,7.0,1.5,1,0.0,0.0,0.0,0.0,6.066367069,0.0,0.0,0.0,8.0,0,0,1,1,0,0,0,0
6320,797.757458,5.54011122,5.54011122,5.54011122,4.402459644,4.402459644,3.052947549,2.077633503,0.0,0.0,314.0684262,0.85,1.25,1.85,-0.24,294.051,7.340154934,10.54259259,-0.385972222,3,24.41586555,0.0,0.0,0.0,0.0,0.0,36.81420584,4.736862954,45.33333333,0,0,1,0,1,0,0,0
6321,344.2203894,5.109060905,3.713500452,3.713500452,2.191780593,2.191780593,1.831593729,1.426765128,0.0,5.749511833,161.0688078,1.461538462,2.153846154,2.923076923,-1.83,150.069,1.54099709,8.87662037,0.167316232,3,6.286160523,0.0,6.066367069,24.11700725,12.08368166,0.0,12.84164325,6.420821623,27.5,0,0,1,1,0,0,0,0
6322,568.3716415,12.01114612,7.8458642,10.71518725,5.530636107,7.151887726,5.393736881,2.719913498,89.66411768,0.0,427.0198993,1.230769231,2.461538462,2.769230769,-0.83,414.075,6.371071616,10.24579208,-5.066255336,21,30.45770638,15.64539425,0.0,0.0,0.0,15.64539425,492.7297391,22.97212808,53.16666667,0,0,1,1,0,0,0,0
6323,577.2293702,9.524075806,5.842336912,5.842336912,4.486158304,4.486158304,3.259123249,2.254889383,42.3814081,18.59449685,284.0756841,1.166666667,1.875,2.5,-1.65,272.132,2.025066571,11.91681348,-1.326537226,7,18.62843806,11.93861058,0.0,6.420821623,12.17367523,17.72185552,24.9253249,14.38361155,75.0,2,2,1,0,0,1,0,0
6324,577.5257954,11.58881384,7.486482459,7.486482459,5.395833608,6.465608489,3.97897261,2.304907032,52.95816849,0.0,346.2144094,0.916666667,1.583333333,2.416666667,-0.69,316.22,3.129319161,10.06731481,-4.730487804,13,24.41586555,15.64539425,0.0,0.0,0.0,15.64539425,30.70589228,27.26638634,54.0,0,0,0,1,1,0,0,0
6325,814.6046798,12.20190726,7.4631167,7.4631167,5.58489277,5.58489277,3.710047007,2.124885882,0.0,5.749511833,268.0807695,0.875,1.8125,2.3125,-4.29,256.219,2.025663274,12.1510731,-0.109725529,2,6.103966388,0.0,30.33183534,33.61285484,12.26321064,0.0,26.18620207,0.0,44.0,0,0,1,0,1,0,0,0
6326,129.7095059,4.53658126,2.688080385,2.688080385,1.989052761,1.989052761,0.870305107,0.655037349,18.1151125,0.0,148.0371734,1.3,1.8,2.1,-0.83,140.05,3.848565935,10.16026927,-1.095804044,4,6.041840829,5.969305288,0.0,19.38639965,0.0,5.969305288,18.3805685,4.794537184,37.66666667,1,1,0,0,1,1,0,0
6327,147.1307515,6.721032672,3.713500452,3.713500452,2.817427517,2.817427517,1.920815796,0.832505127,36.9920528,0.0,132.0534921,0.80952381,1.285714286,1.857142857,-0.61,124.055,3.968358008,10.78890778,-1.636898148,5,24.41586555,5.969305288,0.0,0.0,0.0,5.969305288,61.41178456,4.794537184,43.0,1,1,1,0,1,0,0,0
6328,42.85475297,2.77005561,1.732050808,1.732050808,0.886442783,0.886442783,0.320798207,0.0,5.969305288,0.0,88.01604399,1.666666667,2.0,2.0,-0.57,84.03,1.47,9.0,-0.851851852,3,0.0,5.969305288,0.0,13.34455882,0.0,5.969305288,13.34455882,4.794537184,23.33333333,1,1,0,1,0,1,0,1
